"meterID","kwh","time","day"
7444,0.683,45,298
7444,0.679,46,298
7444,0.688,47,298
7444,0.767,48,298
7444,0.679,1,299
7444,0.751,2,299
7444,0.811,3,299
7444,0.754,4,299
7444,0.685,5,299
7444,0.664,6,299
7444,0.532,7,299
7444,0.538,8,299
7444,0.616,9,299
7444,0.76,10,299
7444,0.701,11,299
7444,0.584,12,299
7444,0.503,13,299
7444,0.669,14,299
7444,0.866,15,299
7444,1.058,16,299
7444,0.766,17,299
7444,0.85,18,299
7444,0.546,19,299
7444,0.52,20,299
7444,0.973,21,299
7444,2.788,22,299
7444,0.572,23,299
7444,0.901,24,299
7444,0.621,25,299
7444,1.588,26,299
7444,1.053,27,299
7444,0.699,28,299
7444,4.485,29,299
7444,2.016,30,299
7444,1.328,31,299
7444,1.327,32,299
7444,0.248,33,299
7444,1.386,34,299
7444,2.16,35,299
7444,1.155,36,299
7444,1.688,37,299
7444,1.316,38,299
7444,1.908,39,299
7444,2.202,40,299
7444,1.762,41,299
7444,1.384,42,299
7444,1.217,43,299
7444,0.979,44,299
7444,0.418,45,299
7444,0.526,46,299
7444,0.421,47,299
7444,0.427,48,299
7444,0.428,1,300
7444,0.556,2,300
7444,0.492,3,300
7444,0.558,4,300
7444,0.549,5,300
7444,0.504,6,300
7444,0.539,7,300
7444,0.471,8,300
7444,0.607,9,300
7444,0.784,10,300
7444,0.633,11,300
7444,0.69,12,300
7444,0.946,13,300
7444,0.709,14,300
7444,1.101,15,300
7444,1.555,16,300
7444,1.134,17,300
7444,2.142,18,300
7444,1.381,19,300
7444,1.071,20,300
7444,0.746,21,300
7444,0.519,22,300
7444,0.679,23,300
7444,0.761,24,300
7444,1.728,25,300
7444,2.308,26,300
7444,1.027,27,300
7444,0.785,28,300
7444,0.772,29,300
7444,0.664,30,300
7444,1.959,31,300
7444,1.432,32,300
7444,0.673,33,300
7444,0.689,34,300
7444,0.63,35,300
7444,0.631,36,300
7444,0.615,37,300
7444,0.782,38,300
7444,1.209,39,300
7444,0.99,40,300
7444,1.118,41,300
7444,0.782,42,300
7444,1.053,43,300
7444,0.9,44,300
7444,0.433,45,300
7444,0.476,46,300
7444,0.514,47,300
7444,0.406,48,300
7444,0.485,1,301
7444,0.604,2,301
7444,0.637,3,301
7444,0.627,4,301
7444,0.563,5,301
7444,0.658,6,301
7444,0.508,7,301
7444,0.219,8,301
7444,0.394,9,301
7444,0.38,10,301
7444,0.54,11,301
7444,0.73,12,301
7444,0.833,13,301
7444,0.869,14,301
7444,0.792,15,301
7444,2.594,16,301
7444,2.938,17,301
7444,1.322,18,301
7444,1.719,19,301
7444,1.063,20,301
7444,0.664,21,301
7444,0.406,22,301
7444,1.447,23,301
7444,1.44,24,301
7444,0.779,25,301
7444,0.76,26,301
7444,0.637,27,301
7444,0.306,28,301
7444,0.16,29,301
7444,0.199,30,301
7444,0.166,31,301
7444,0.199,32,301
7444,0.182,33,301
7444,0.503,34,301
7444,1.181,35,301
7444,1.037,36,301
7444,1.396,37,301
7444,1.408,38,301
7444,1.613,39,301
7444,1.567,40,301
7444,1.201,41,301
7444,1.139,42,301
7444,1.722,43,301
7444,1.155,44,301
7444,0.526,45,301
7444,0.472,46,301
7444,0.445,47,301
7444,0.488,48,301
7444,0.443,1,302
7444,0.505,2,302
7444,0.469,3,302
7444,0.437,4,302
7444,0.406,5,302
7444,0.375,6,302
7444,0.363,7,302
7444,0.486,8,302
7444,0.467,9,302
7444,0.481,10,302
7444,0.594,11,302
7444,0.737,12,302
7444,1.2,13,302
7444,1.274,14,302
7444,1.297,15,302
7444,1.812,16,302
7444,2.446,17,302
7444,0.987,18,302
7444,1.789,19,302
7444,0.832,20,302
7444,0.757,21,302
7444,1.006,22,302
7444,1.212,23,302
7444,1.466,24,302
7444,1.267,25,302
7444,1.093,26,302
7444,0.708,27,302
7444,0.583,28,302
7444,0.518,29,302
7444,1.665,30,302
7444,0.929,31,302
7444,0.618,32,302
7444,0.831,33,302
7444,1.029,34,302
7444,1.557,35,302
7444,1.81,36,302
7444,1.827,37,302
7444,2.22,38,302
7444,2.046,39,302
7444,0.848,40,302
7444,2.784,41,302
7444,2.826,42,302
7444,0.87,43,302
7444,1.296,44,302
7444,0.592,45,302
7444,0.465,46,302
7444,0.384,47,302
7444,0.48,48,302
7444,0.313,1,303
7444,0.348,2,303
7444,0.507,3,303
7444,0.59,4,303
7444,0.448,5,303
7444,0.366,6,303
7444,0.306,7,303
7444,0.332,8,303
7444,0.5,9,303
7444,0.58,10,303
7444,0.732,11,303
7444,0.466,12,303
7444,1.297,13,303
7444,1.07,14,303
7444,1.001,15,303
7444,1.432,16,303
7444,3.508,17,303
7444,1.256,18,303
7444,1.907,19,303
7444,0.778,20,303
7444,0.507,21,303
7444,0.506,22,303
7444,1.063,23,303
7444,0.941,24,303
7444,1.013,25,303
7444,1.731,26,303
7444,2.071,27,303
7444,1.479,28,303
7444,1.752,29,303
7444,0.605,30,303
7444,0.522,31,303
7444,0.893,32,303
7444,0.709,33,303
7444,0.663,34,303
7444,0.97,35,303
7444,1.007,36,303
7444,1.322,37,303
7444,0.882,38,303
7444,1.042,39,303
7444,1.075,40,303
7444,1.088,41,303
7444,0.653,42,303
7444,0.894,43,303
7444,0.888,44,303
7444,0.92,45,303
7444,0.638,46,303
7444,0.466,47,303
7444,0.322,48,303
7444,0.211,1,304
7444,0.427,2,304
7444,0.632,3,304
7444,0.553,4,304
7444,0.572,5,304
7444,0.446,6,304
7444,0.499,7,304
7444,0.429,8,304
7444,0.459,9,304
7444,0.604,10,304
7444,0.574,11,304
7444,0.556,12,304
7444,0.454,13,304
7444,0.927,14,304
7444,0.808,15,304
7444,0.983,16,304
7444,1.19,17,304
7444,1.858,18,304
7444,1.133,19,304
7444,0.614,20,304
7444,0.642,21,304
7444,0.619,22,304
7444,0.547,23,304
7444,0.606,24,304
7444,0.819,25,304
7444,0.688,26,304
7444,1.031,27,304
7444,0.568,28,304
7444,0.6,29,304
7444,0.45,30,304
7444,0.711,31,304
7444,0.526,32,304
7444,0.568,33,304
7444,0.201,34,304
7444,0.243,35,304
7444,0.224,36,304
7444,0.151,37,304
7444,0.222,38,304
7444,1.611,39,304
7444,1.423,40,304
7444,1.535,41,304
7444,1.45,42,304
7444,1.203,43,304
7444,1.183,44,304
7444,0.382,45,304
7444,0.375,46,304
7444,0.379,47,304
7444,0.336,48,304
7444,0.425,1,305
7444,0.306,2,305
7444,0.511,3,305
7444,0.865,4,305
7444,0.189,5,305
7444,0.195,6,305
7444,0.356,7,305
7444,0.254,8,305
7444,0.263,9,305
7444,0.392,10,305
7444,0.362,11,305
7444,0.241,12,305
7444,0.179,13,305
7444,0.227,14,305
7444,0.116,15,305
7444,0.248,16,305
7444,0.129,17,305
7444,0.19,18,305
7444,0.194,19,305
7444,0.351,20,305
7444,0.315,21,305
7444,0.44,22,305
7444,1.072,23,305
7444,0.86,24,305
7444,1.354,25,305
7444,1.792,26,305
7444,0.776,27,305
7444,0.888,28,305
7444,0.429,29,305
7444,0.135,30,305
7444,0.25,31,305
7444,0.224,32,305
7444,0.554,33,305
7444,1.265,34,305
7444,1.016,35,305
7444,1.232,36,305
7444,1.776,37,305
7444,1.709,38,305
7444,3.072,39,305
7444,1.718,40,305
7444,1.144,41,305
7444,0.964,42,305
7444,0.702,43,305
7444,0.42,44,305
7444,0.384,45,305
7444,0.294,46,305
7444,0.349,47,305
7444,0.345,48,305
7444,0.408,1,306
7444,0.439,2,306
7444,0.407,3,306
7444,0.48,4,306
7444,0.399,5,306
7444,0.469,6,306
7444,0.303,7,306
7444,0.509,8,306
7444,0.544,9,306
7444,0.496,10,306
7444,0.367,11,306
7444,0.426,12,306
7444,0.648,13,306
7444,1.092,14,306
7444,1.15,15,306
7444,1.34,16,306
7444,2.087,17,306
7444,1.132,18,306
7444,0.846,19,306
7444,1.031,20,306
7444,2.854,21,306
7444,0.876,22,306
7444,0.545,23,306
7444,0.532,24,306
7444,2.202,25,306
7444,1.548,26,306
7444,0.636,27,306
7444,0.398,28,306
7444,0.206,29,306
7444,0.288,30,306
7444,0.642,31,306
7444,0.517,32,306
7444,0.716,33,306
7444,0.873,34,306
7444,2.203,35,306
7444,4.479,36,306
7444,1.62,37,306
7444,2.657,38,306
7444,2.269,39,306
7444,1.855,40,306
7444,2.644,41,306
7444,1.545,42,306
7444,0.94,43,306
7444,0.578,44,306
7444,0.429,45,306
7444,0.549,46,306
7444,0.468,47,306
7444,0.619,48,306
7444,0.52,1,307
7444,0.511,2,307
7444,0.489,3,307
7444,0.422,4,307
7444,0.428,5,307
7444,0.387,6,307
7444,0.377,7,307
7444,0.349,8,307
7444,0.518,9,307
7444,0.728,10,307
7444,0.615,11,307
7444,0.738,12,307
7444,0.8,13,307
7444,0.836,14,307
7444,0.986,15,307
7444,1.737,16,307
7444,1.849,17,307
7444,0.813,18,307
7444,0.64,19,307
7444,0.801,20,307
7444,0.827,21,307
7444,0.78,22,307
7444,2.129,23,307
7444,2.379,24,307
7444,3.252,25,307
7444,1.335,26,307
7444,0.672,27,307
7444,2.001,28,307
7444,1.139,29,307
7444,0.39,30,307
7444,0.808,31,307
7444,3.589,32,307
7444,2.328,33,307
7444,1.884,34,307
7444,1.733,35,307
7444,1.497,36,307
7444,1.51,37,307
7444,2.38,38,307
7444,2.217,39,307
7444,1.38,40,307
7444,2.376,41,307
7444,1.196,42,307
7444,0.905,43,307
7444,1.064,44,307
7444,0.363,45,307
7444,0.179,46,307
7444,0.256,47,307
7444,0.19,48,307
7444,0.336,1,308
7444,0.454,2,308
7444,0.512,3,308
7444,0.52,4,308
7444,0.509,5,308
7444,0.41,6,308
7444,0.319,7,308
7444,0.405,8,308
7444,0.41,9,308
7444,0.608,10,308
7444,0.528,11,308
7444,0.829,12,308
7444,0.752,13,308
7444,0.928,14,308
7444,2.18,15,308
7444,2.358,16,308
7444,2.357,17,308
7444,1.643,18,308
7444,0.67,19,308
7444,1.101,20,308
7444,0.916,21,308
7444,1.985,22,308
7444,0.672,23,308
7444,1.064,24,308
7444,1.385,25,308
7444,0.248,26,308
7444,0.22,27,308
7444,0.149,28,308
7444,0.219,29,308
7444,0.168,30,308
7444,0.168,31,308
7444,0.203,32,308
7444,0.159,33,308
7444,0.204,34,308
7444,0.322,35,308
7444,1.44,36,308
7444,1.127,37,308
7444,1.087,38,308
7444,1.036,39,308
7444,1.759,40,308
7444,1.04,41,308
7444,0.914,42,308
7444,0.944,43,308
7444,0.994,44,308
7444,0.571,45,308
7444,0.403,46,308
7444,0.502,47,308
7444,0.42,48,308
7444,0.477,1,309
7444,0.337,2,309
7444,0.352,3,309
7444,0.336,4,309
7444,0.32,5,309
7444,0.338,6,309
7444,0.282,7,309
7444,0.355,8,309
7444,0.366,9,309
7444,0.557,10,309
7444,0.467,11,309
7444,0.663,12,309
7444,0.949,13,309
7444,0.921,14,309
7444,0.915,15,309
7444,1.935,16,309
7444,1.108,17,309
7444,1.761,18,309
7444,1.986,19,309
7444,0.571,20,309
7444,1.536,21,309
7444,1.064,22,309
7444,0.462,23,309
7444,0.155,24,309
7444,0.222,25,309
7444,0.413,26,309
7444,0.252,27,309
7444,0.301,28,309
7444,0.604,29,309
7444,0.377,30,309
7444,0.229,31,309
7444,0.141,32,309
7444,0.851,33,309
7444,0.876,34,309
7444,0.948,35,309
7444,0.957,36,309
7444,1.175,37,309
7444,1.349,38,309
7444,2.542,39,309
7444,1.233,40,309
7444,1.098,41,309
7444,0.965,42,309
7444,0.839,43,309
7444,0.64,44,309
7444,0.441,45,309
7444,0.442,46,309
7444,0.438,47,309
7444,0.411,48,309
7444,0.451,1,310
7444,0.408,2,310
7444,0.397,3,310
7444,0.275,4,310
7444,0.357,5,310
7444,0.264,6,310
7444,0.344,7,310
7444,0.295,8,310
7444,0.434,9,310
7444,0.509,10,310
7444,0.501,11,310
7444,0.615,12,310
7444,0.697,13,310
7444,0.728,14,310
7444,0.806,15,310
7444,0.96,16,310
7444,0.626,17,310
7444,0.675,18,310
7444,2.204,19,310
7444,2.943,20,310
7444,0.926,21,310
7444,1.55,22,310
7444,0.712,23,310
7444,0.618,24,310
7444,1.717,25,310
7444,0.542,26,310
7444,0.815,27,310
7444,0.595,28,310
7444,0.443,29,310
7444,1.326,30,310
7444,0.564,31,310
7444,0.371,32,310
7444,0.166,33,310
7444,0.212,34,310
7444,0.612,35,310
7444,0.976,36,310
7444,0.937,37,310
7444,0.951,38,310
7444,0.929,39,310
7444,1.012,40,310
7444,0.808,41,310
7444,0.805,42,310
7444,1.066,43,310
7444,0.859,44,310
7444,0.881,45,310
7444,0.639,46,310
7444,0.461,47,310
7444,0.387,48,310
7444,0.475,1,311
7444,0.397,2,311
7444,0.541,3,311
7444,0.584,4,311
7444,0.524,5,311
7444,0.549,6,311
7444,0.42,7,311
7444,0.445,8,311
7444,0.498,9,311
7444,0.648,10,311
7444,0.664,11,311
7444,0.825,12,311
7444,0.614,13,311
7444,0.874,14,311
7444,0.878,15,311
7444,0.765,16,311
7444,0.809,17,311
7444,1.394,18,311
7444,0.686,19,311
7444,0.794,20,311
7444,1.104,21,311
7444,0.823,22,311
7444,0.584,23,311
7444,0.689,24,311
7444,2.001,25,311
7444,0.617,26,311
7444,0.729,27,311
7444,0.44,28,311
7444,0.809,29,311
7444,0.935,30,311
7444,1.162,31,311
7444,0.968,32,311
7444,0.921,33,311
7444,1.445,34,311
7444,2.501,35,311
7444,2.857,36,311
7444,2.625,37,311
7444,1.842,38,311
7444,0.902,39,311
7444,1.196,40,311
7444,0.897,41,311
7444,0.639,42,311
7444,0.636,43,311
7444,0.576,44,311
7444,0.589,45,311
7444,0.535,46,311
7444,0.604,47,311
7444,0.961,48,311
7444,0.85,1,312
7444,0.383,2,312
7444,0.423,3,312
7444,0.366,4,312
7444,0.422,5,312
7444,0.391,6,312
7444,0.38,7,312
7444,0.319,8,312
7444,0.408,9,312
7444,0.548,10,312
7444,0.499,11,312
7444,0.421,12,312
7444,0.27,13,312
7444,0.905,14,312
7444,0.607,15,312
7444,0.954,16,312
7444,0.745,17,312
7444,0.845,18,312
7444,0.955,19,312
7444,1.221,20,312
7444,1.978,21,312
7444,1.784,22,312
7444,1.224,23,312
7444,1.114,24,312
7444,2.313,25,312
7444,1.65,26,312
7444,1.95,27,312
7444,2.166,28,312
7444,1.582,29,312
7444,1.343,30,312
7444,0.341,31,312
7444,0.44,32,312
7444,1.053,33,312
7444,1.839,34,312
7444,0.902,35,312
7444,1.215,36,312
7444,1.31,37,312
7444,1.151,38,312
7444,1.155,39,312
7444,1.616,40,312
7444,1.391,41,312
7444,0.743,42,312
7444,1.026,43,312
7444,0.868,44,312
7444,0.649,45,312
7444,0.365,46,312
7444,0.441,47,312
7444,0.438,48,312
7444,0.506,1,313
7444,0.495,2,313
7444,0.354,3,313
7444,0.328,4,313
7444,0.292,5,313
7444,0.344,6,313
7444,0.276,7,313
7444,0.36,8,313
7444,0.293,9,313
7444,0.56,10,313
7444,0.473,11,313
7444,0.718,12,313
7444,0.852,13,313
7444,1.059,14,313
7444,1.54,15,313
7444,1.847,16,313
7444,1.311,17,313
7444,1.884,18,313
7444,1.591,19,313
7444,0.916,20,313
7444,1.347,21,313
7444,0.671,22,313
7444,0.266,23,313
7444,0.16,24,313
7444,0.22,25,313
7444,0.136,26,313
7444,0.234,27,313
7444,0.329,28,313
7444,0.258,29,313
7444,0.233,30,313
7444,0.179,31,313
7444,0.439,32,313
7444,0.749,33,313
7444,1.159,34,313
7444,1.512,35,313
7444,1.436,36,313
7444,3.924,37,313
7444,1.358,38,313
7444,2.083,39,313
7444,2.007,40,313
7444,2.663,41,313
7444,1.833,42,313
7444,1.007,43,313
7444,1.498,44,313
7444,0.968,45,313
7444,0.443,46,313
7444,0.504,47,313
7444,0.404,48,313
7444,0.492,1,314
7444,0.407,2,314
7444,0.5,3,314
7444,0.426,4,314
7444,0.493,5,314
7444,0.527,6,314
7444,0.414,7,314
7444,0.493,8,314
7444,0.336,9,314
7444,0.58,10,314
7444,0.474,11,314
7444,0.778,12,314
7444,0.671,13,314
7444,0.938,14,314
7444,1.308,15,314
7444,1.108,16,314
7444,1.979,17,314
7444,1.614,18,314
7444,1.93,19,314
7444,1.082,20,314
7444,2.111,21,314
7444,1.564,22,314
7444,0.526,23,314
7444,0.723,24,314
7444,1.237,25,314
7444,1.141,26,314
7444,0.491,27,314
7444,2.13,28,314
7444,1.7,29,314
7444,2.09,30,314
7444,1.142,31,314
7444,1.505,32,314
7444,1.602,33,314
7444,2.789,34,314
7444,1.44,35,314
7444,1.645,36,314
7444,1.195,37,314
7444,0.887,38,314
7444,1.164,39,314
7444,1.584,40,314
7444,1.188,41,314
7444,1.103,42,314
7444,1.061,43,314
7444,1.245,44,314
7444,1.168,45,314
7444,1.087,46,314
7444,0.502,47,314
7444,0.286,48,314
7444,0.335,1,315
7444,0.396,2,315
7444,0.36,3,315
7444,0.421,4,315
7444,0.345,5,315
7444,0.429,6,315
7444,0.422,7,315
7444,0.427,8,315
7444,0.359,9,315
7444,0.591,10,315
7444,0.552,11,315
7444,0.873,12,315
7444,0.826,13,315
7444,1.052,14,315
7444,1.195,15,315
7444,1.462,16,315
7444,2.08,17,315
7444,2.786,18,315
7444,1.534,19,315
7444,2.899,20,315
7444,1.926,21,315
7444,0.773,22,315
7444,0.776,23,315
7444,0.983,24,315
7444,0.732,25,315
7444,0.886,26,315
7444,0.959,27,315
7444,0.669,28,315
7444,0.948,29,315
7444,0.952,30,315
7444,1.276,31,315
7444,1.156,32,315
7444,2.036,33,315
7444,2.38,34,315
7444,2.767,35,315
7444,1.259,36,315
7444,1.18,37,315
7444,1.499,38,315
7444,1.251,39,315
7444,2.084,40,315
7444,1.037,41,315
7444,0.686,42,315
7444,0.786,43,315
7444,0.704,44,315
7444,0.799,45,315
7444,0.719,46,315
7444,0.817,47,315
7444,0.73,48,315
7444,0.391,1,316
7444,0.258,2,316
7444,0.384,3,316
7444,0.337,4,316
7444,0.327,5,316
7444,0.343,6,316
7444,0.327,7,316
7444,0.368,8,316
7444,0.335,9,316
7444,0.574,10,316
7444,0.565,11,316
7444,0.73,12,316
7444,0.899,13,316
7444,1.117,14,316
7444,0.978,15,316
7444,1.948,16,316
7444,2.258,17,316
7444,2.103,18,316
7444,1.366,19,316
7444,1.758,20,316
7444,1.626,21,316
7444,0.889,22,316
7444,1.216,23,316
7444,1.383,24,316
7444,0.872,25,316
7444,0.45,26,316
7444,0.546,27,316
7444,1.85,28,316
7444,0.841,29,316
7444,0.294,30,316
7444,0.2,31,316
7444,0.123,32,316
7444,0.209,33,316
7444,0.128,34,316
7444,0.604,35,316
7444,1.248,36,316
7444,0.959,37,316
7444,1.011,38,316
7444,1.19,39,316
7444,1.328,40,316
7444,1.286,41,316
7444,0.91,42,316
7444,0.965,43,316
7444,0.875,44,316
7444,0.7,45,316
7444,0.576,46,316
7444,0.619,47,316
7444,0.818,48,316
7444,0.633,1,317
7444,0.541,2,317
7444,0.622,3,317
7444,0.528,4,317
7444,0.573,5,317
7444,0.427,6,317
7444,0.523,7,317
7444,0.431,8,317
7444,0.539,9,317
7444,0.626,10,317
7444,0.687,11,317
7444,0.789,12,317
7444,0.9,13,317
7444,0.859,14,317
7444,1.03,15,317
7444,1.469,16,317
7444,1.02,17,317
7444,0.906,18,317
7444,2.078,19,317
7444,0.925,20,317
7444,0.794,21,317
7444,0.778,22,317
7444,0.777,23,317
7444,0.492,24,317
7444,0.481,25,317
7444,1.73,26,317
7444,2.088,27,317
7444,1.976,28,317
7444,2.021,29,317
7444,1.099,30,317
7444,1.541,31,317
7444,0.904,32,317
7444,2.394,33,317
7444,2.478,34,317
7444,1.654,35,317
7444,0.951,36,317
7444,1.414,37,317
7444,1.486,38,317
7444,1.622,39,317
7444,1.456,40,317
7444,1.424,41,317
7444,1.246,42,317
7444,2.084,43,317
7444,1.54,44,317
7444,0.954,45,317
7444,0.557,46,317
7444,0.416,47,317
7444,0.457,48,317
7444,0.425,1,318
7444,0.469,2,318
7444,0.389,3,318
7444,0.469,4,318
7444,0.403,5,318
7444,0.416,6,318
7444,0.263,7,318
7444,0.36,8,318
7444,0.318,9,318
7444,0.571,10,318
7444,0.464,11,318
7444,0.432,12,318
7444,0.835,13,318
7444,0.982,14,318
7444,0.813,15,318
7444,0.769,16,318
7444,1.009,17,318
7444,1.056,18,318
7444,1.135,19,318
7444,1.861,20,318
7444,1.076,21,318
7444,1.064,22,318
7444,0.802,23,318
7444,1.102,24,318
7444,0.849,25,318
7444,0.597,26,318
7444,0.482,27,318
7444,0.497,28,318
7444,0.888,29,318
7444,2.1,30,318
7444,3.437,31,318
7444,0.88,32,318
7444,1.866,33,318
7444,0.757,34,318
7444,1.246,35,318
7444,1.154,36,318
7444,1.266,37,318
7444,1.091,38,318
7444,1.34,39,318
7444,1.36,40,318
7444,1.143,41,318
7444,1.295,42,318
7444,1.163,43,318
7444,0.842,44,318
7444,0.501,45,318
7444,0.516,46,318
7444,0.403,47,318
7444,0.503,48,318
7444,0.479,1,319
7444,0.562,2,319
7444,0.511,3,319
7444,0.443,4,319
7444,0.443,5,319
7444,0.43,6,319
7444,0.473,7,319
7444,0.478,8,319
7444,0.516,9,319
7444,0.568,10,319
7444,0.783,11,319
7444,0.469,12,319
7444,0.482,13,319
7444,0.538,14,319
7444,1.191,15,319
7444,1.056,16,319
7444,0.875,17,319
7444,1.29,18,319
7444,1.932,19,319
7444,4.217,20,319
7444,2.525,21,319
7444,2.797,22,319
7444,2.604,23,319
7444,1.379,24,319
7444,2.699,25,319
7444,0.783,26,319
7444,0.75,27,319
7444,0.814,28,319
7444,0.983,29,319
7444,1.377,30,319
7444,1.648,31,319
7444,1.573,32,319
7444,0.525,33,319
7444,2.19,34,319
7444,1.714,35,319
7444,1.153,36,319
7444,1.412,37,319
7444,0.875,38,319
7444,1.46,39,319
7444,3.448,40,319
7444,3.576,41,319
7444,2.472,42,319
7444,1.211,43,319
7444,0.625,44,319
7444,0.417,45,319
7444,0.494,46,319
7444,0.414,47,319
7444,0.452,48,319
7444,0.409,1,320
7444,0.355,2,320
7444,0.327,3,320
7444,0.454,4,320
7444,0.426,5,320
7444,0.459,6,320
7444,0.365,7,320
7444,0.285,8,320
7444,0.386,9,320
7444,0.46,10,320
7444,0.576,11,320
7444,0.7,12,320
7444,0.807,13,320
7444,0.966,14,320
7444,0.844,15,320
7444,1.097,16,320
7444,0.847,17,320
7444,1.302,18,320
7444,0.709,19,320
7444,0.972,20,320
7444,0.713,21,320
7444,0.782,22,320
7444,0.777,23,320
7444,0.801,24,320
7444,1.593,25,320
7444,0.648,26,320
7444,0.614,27,320
7444,0.489,28,320
7444,0.402,29,320
7444,0.761,30,320
7444,0.459,31,320
7444,0.802,32,320
7444,0.726,33,320
7444,0.823,34,320
7444,1.531,35,320
7444,1.335,36,320
7444,1.381,37,320
7444,2.961,38,320
7444,2.773,39,320
7444,1.52,40,320
7444,2.495,41,320
7444,1.274,42,320
7444,1.117,43,320
7444,0.652,44,320
7444,0.452,45,320
7444,0.435,46,320
7444,0.446,47,320
7444,0.441,48,320
7444,0.51,1,321
7444,0.428,2,321
7444,0.506,3,321
7444,0.424,4,321
7444,0.464,5,321
7444,0.416,6,321
7444,0.446,7,321
7444,0.402,8,321
7444,0.486,9,321
7444,0.514,10,321
7444,0.556,11,321
7444,0.64,12,321
7444,0.754,13,321
7444,0.882,14,321
7444,1.795,15,321
7444,1.465,16,321
7444,1.229,17,321
7444,1.563,18,321
7444,1.132,19,321
7444,0.62,20,321
7444,1.745,21,321
7444,0.618,22,321
7444,0.381,23,321
7444,0.722,24,321
7444,0.482,25,321
7444,0.556,26,321
7444,0.599,27,321
7444,0.593,28,321
7444,0.477,29,321
7444,1.316,30,321
7444,1.105,31,321
7444,2.114,32,321
7444,1.684,33,321
7444,1.261,34,321
7444,0.999,35,321
7444,1.206,36,321
7444,1.43,37,321
7444,1.345,38,321
7444,1.558,39,321
7444,2.56,40,321
7444,2.705,41,321
7444,2.014,42,321
7444,1.636,43,321
7444,1.092,44,321
7444,0.732,45,321
7444,0.838,46,321
7444,0.827,47,321
7444,0.812,48,321
7444,0.858,1,322
7444,0.35,2,322
7444,0.392,3,322
7444,0.375,4,322
7444,0.424,5,322
7444,0.323,6,322
7444,0.401,7,322
7444,0.278,8,322
7444,0.385,9,322
7444,0.451,10,322
7444,0.548,11,322
7444,0.892,12,322
7444,0.964,13,322
7444,0.752,14,322
7444,0.796,15,322
7444,0.84,16,322
7444,1.205,17,322
7444,1.418,18,322
7444,1.593,19,322
7444,1.084,20,322
7444,1.093,21,322
7444,1.147,22,322
7444,0.556,23,322
7444,0.793,24,322
7444,0.422,25,322
7444,0.474,26,322
7444,0.81,27,322
7444,1.226,28,322
7444,1.007,29,322
7444,1.446,30,322
7444,1.882,31,322
7444,1.684,32,322
7444,1.579,33,322
7444,2.103,34,322
7444,1.145,35,322
7444,1.044,36,322
7444,1.02,37,322
7444,1.122,38,322
7444,1.095,39,322
7444,3.3,40,322
7444,3.815,41,322
7444,3.165,42,322
7444,1.514,43,322
7444,0.697,44,322
7444,1.059,45,322
7444,0.353,46,322
7444,1.114,47,322
7444,0.404,48,322
7444,1.079,1,323
7444,1.057,2,323
7444,0.418,3,323
7444,1.041,4,323
7444,0.427,5,323
7444,1.091,6,323
7444,0.393,7,323
7444,0.964,8,323
7444,0.344,9,323
7444,1.161,10,323
7444,0.498,11,323
7444,0.341,12,323
7444,0.61,13,323
7444,0.677,14,323
7444,0.972,15,323
7444,0.685,16,323
7444,1.073,17,323
7444,1.244,18,323
7444,0.909,19,323
7444,0.662,20,323
7444,0.434,21,323
7444,0.354,22,323
7444,0.462,23,323
7444,0.372,24,323
7444,0.498,25,323
7444,0.448,26,323
7444,1.348,27,323
7444,1.794,28,323
7444,1.012,29,323
7444,1.538,30,323
7444,0.856,31,323
7444,0.888,32,323
7444,1.141,33,323
7444,2.099,34,323
7444,3.063,35,323
7444,2.761,36,323
7444,3.187,37,323
7444,3.296,38,323
7444,2.183,39,323
7444,4.418,40,323
7444,1.418,41,323
7444,1.042,42,323
7444,1.079,43,323
7444,1.036,44,323
7444,0.462,45,323
7444,0.385,46,323
7444,0.41,47,323
7444,0.416,48,323
7444,0.388,1,324
7444,0.391,2,324
7444,0.409,3,324
7444,0.418,4,324
7444,0.385,5,324
7444,0.398,6,324
7444,0.4,7,324
7444,0.376,8,324
7444,0.311,9,324
7444,0.47,10,324
7444,0.466,11,324
7444,0.385,12,324
7444,0.608,13,324
7444,0.575,14,324
7444,0.717,15,324
7444,0.758,16,324
7444,1.416,17,324
7444,1.357,18,324
7444,0.772,19,324
7444,0.7,20,324
7444,0.367,21,324
7444,0.621,22,324
7444,1.212,23,324
7444,0.461,24,324
7444,0.673,25,324
7444,0.524,26,324
7444,0.383,27,324
7444,0.523,28,324
7444,0.467,29,324
7444,1.553,30,324
7444,0.406,31,324
7444,1.145,32,324
7444,1.896,33,324
7444,1.922,34,324
7444,3.228,35,324
7444,1.52,36,324
7444,1.005,37,324
7444,2.438,38,324
7444,1.112,39,324
7444,1.609,40,324
7444,0.88,41,324
7444,0.904,42,324
7444,1.68,43,324
7444,2.112,44,324
7444,0.766,45,324
7444,0.463,46,324
7444,0.385,47,324
7444,0.572,48,324
7444,0.455,1,325
7444,0.526,2,325
7444,0.446,3,325
7444,0.504,4,325
7444,0.487,5,325
7444,0.321,6,325
7444,0.261,7,325
7444,0.336,8,325
7444,0.287,9,325
7444,0.5,10,325
7444,0.543,11,325
7444,0.645,12,325
7444,1.01,13,325
7444,1.435,14,325
7444,1.504,15,325
7444,2.026,16,325
7444,1.308,17,325
7444,1.18,18,325
7444,0.822,19,325
